x,y,label,path
32.802525,-16.710257,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p008.png
38.45381,-28.528772,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p009.png
30.813179,-18.109558,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p010.png
40.388386,-27.880383,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p011.png
45.96023,-16.538382,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p012.png
55.862366,-19.837677,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p013.png
37.039555,-17.558641,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p014.png
40.39078,-27.852013,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p015.png
25.288284,2.1688745,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p016.png
41.76403,-27.107277,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p017.png
32.93731,-16.991135,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p018.png
47.592148,-27.98826,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p019.png
13.953234,-18.376484,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p020.png
7.001778,-31.470156,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p021.png
12.297206,-36.470898,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011287_p022.png
18.204514,5.2778263,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p001.png
44.705585,-18.997126,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p002.png
48.555393,4.472872,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p003.png
33.681465,-26.231268,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p004.png
51.277267,-4.8957157,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p005.png
54.9625,0.5896176,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p006.png
45.658207,4.9379573,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p007.png
42.84747,-6.4323587,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p008.png
45.7412,4.956061,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p009.png
48.147434,-14.233413,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p010.png
48.593185,4.2161584,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p011.png
42.503185,-12.771322,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p012.png
47.76149,4.674367,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p013.png
55.983227,2.58239,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p014.png
51.115646,-4.6714,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p015.png
42.556923,-12.893972,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p016.png
27.578402,-21.446646,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p017.png
50.07921,-18.736467,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p018.png
61.119995,-10.14645,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p019.png
42.6489,-14.56653,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p020.png
59.177017,-0.56703186,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p021.png
52.062515,-16.361727,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p022.png
58.442986,0.42231,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p023.png
52.03809,-13.544061,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p024.png
45.61935,5.001355,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p025.png
53.026665,-8.004822,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p026.png
-6.7103148,-45.972275,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011294_p027.png
18.801449,3.8379056,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p001.png
57.9142,3.290339,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p002.png
55.93151,-9.159899,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p003.png
46.45135,-8.097394,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p004.png
48.89962,-0.48824257,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p005.png
55.326103,5.3299785,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p006.png
21.599081,2.2085736,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p007.png
52.259697,-8.719005,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p008.png
55.300976,-23.906551,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p009.png
49.353973,-16.233667,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p010.png
34.914658,-26.756735,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p011.png
47.274242,-11.154145,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p012.png
55.224052,1.4033736,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p013.png
48.46053,-7.6741605,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p014.png
49.944714,0.8317111,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p015.png
56.096893,6.947035,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p016.png
61.929176,-7.177451,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p017.png
53.391426,-10.616967,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p018.png
64.51646,-15.541445,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p019.png
52.93072,4.588597,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p020.png
49.1292,-0.45426401,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p021.png
40.41757,-7.965412,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p022.png
49.622257,-1.1509773,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p023.png
49.856857,-12.6236315,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p024.png
49.574997,0.19649456,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p025.png
54.750694,-13.098894,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p026.png
58.15087,-16.056486,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p027.png
51.685555,-19.94706,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p028.png
12.073139,-21.171206,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p029.png
17.557995,-29.358593,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011301_p030.png
18.501476,1.407403,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p001.png
56.4098,7.6871333,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p002.png
53.47818,1.3630155,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p003.png
56.190258,7.404221,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p004.png
54.52898,4.108953,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p005.png
56.784477,4.8504987,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p006.png
27.278078,-23.073069,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p007.png
56.024593,3.8335667,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p008.png
57.621067,7.6303997,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p009.png
31.156075,-24.30422,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p010.png
57.250572,1.781906,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p011.png
56.18803,4.129074,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p012.png
57.7049,1.7230712,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p013.png
57.002274,-15.175264,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p014.png
54.33135,4.208051,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p015.png
56.094154,3.6568403,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p016.png
59.8085,-1.7801479,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p017.png
13.66915,-26.222994,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011308_p018.png
13.043907,-37.40203,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p001.png
14.754536,-1.8125919,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p002.png
49.784473,2.0335488,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p003.png
29.42738,-12.420411,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p004.png
30.111233,-3.8105278,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p005.png
30.487253,-14.545218,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p006.png
29.838484,-4.1072745,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p007.png
29.323963,-18.83939,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p008.png
30.303507,-4.438048,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p009.png
33.454784,-6.9518175,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p010.png
30.16892,-4.3745923,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p011.png
39.956493,-7.122718,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p012.png
38.603306,-8.239906,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p013.png
28.963383,-10.976687,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p014.png
29.20239,-5.2322893,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p015.png
29.319355,-16.836554,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p016.png
30.361738,-4.3875036,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p017.png
32.76519,-10.485641,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p018.png
30.880018,-16.656693,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p019.png
33.388603,-6.6317625,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p020.png
29.732334,-4.5912843,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p021.png
31.052391,-13.217823,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p022.png
30.437397,-4.5094357,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p023.png
31.983942,-13.530426,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p024.png
31.14235,-3.718903,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p025.png
12.218881,-24.765749,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p026.png
9.710684,-23.67318,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p027.png
14.496251,-22.991592,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p028.png
-22.751974,-41.2031,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011450_p029.png
10.865247,-40.171776,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p001.png
-23.325321,-37.76934,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p002.png
13.828834,0.26715848,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p003.png
33.147213,-11.889047,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p004.png
24.7974,-1.3736589,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p005.png
37.10286,-10.067755,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p006.png
25.34727,-0.6112345,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p007.png
30.472576,-10.687502,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p008.png
26.548477,-1.0302662,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p009.png
27.736649,-8.956945,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p010.png
24.619034,-1.4160494,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p011.png
28.065287,-13.9109125,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p012.png
25.806164,-1.852012,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p013.png
32.741314,-9.292796,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p014.png
25.823736,-1.9695797,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p015.png
32.082264,-15.606355,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p016.png
25.366486,-0.4790486,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p017.png
39.771076,-7.8331428,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p018.png
36.011486,-28.102676,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p019.png
34.30478,-9.902828,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p020.png
27.030281,-16.204147,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p021.png
31.639482,-11.211937,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p022.png
47.660645,-14.577839,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p023.png
13.33492,-17.882654,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p024.png
10.384503,-23.671555,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p025.png
15.282133,-22.97363,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p026.png
-22.860796,-41.546535,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011462_p027.png
11.77031,-39.173584,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p001.png
-23.37719,-37.883675,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p002.png
16.80279,1.8407879,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p003.png
38.24169,-4.2508583,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p004.png
27.95792,-4.865697,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p005.png
31.15365,-10.430248,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p006.png
28.528769,-6.230318,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p007.png
38.21897,-2.5450544,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p008.png
28.57013,-6.3713956,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p009.png
37.89484,-7.036369,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p010.png
28.292261,-6.1125827,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p011.png
31.837252,-9.461907,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p012.png
28.70786,-5.5473814,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p013.png
32.617085,-11.51028,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p014.png
30.081518,-0.20578359,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p015.png
39.88577,-9.912213,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p016.png
28.116552,-5.359363,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p017.png
31.438038,-11.642467,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p018.png
54.774567,-5.7023716,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p019.png
52.01406,6.5691986,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p020.png
10.575531,-22.74907,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p021.png
13.999467,-23.365234,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p022.png
-22.783367,-40.966484,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011472_p023.png
15.186861,2.4840448,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p001.png
57.17413,6.657536,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p002.png
28.235943,-24.256128,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p003.png
39.564793,7.189282,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p004.png
46.57161,5.8011246,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p005.png
44.763412,-10.326225,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p006.png
29.464006,-23.630161,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p007.png
51.930534,-8.432899,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p008.png
59.90073,-8.879846,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p009.png
31.355732,-22.952328,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p010.png
59.993626,-8.956475,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p011.png
52.65776,-9.674621,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p012.png
60.996223,-9.206041,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p013.png
52.21704,-8.633744,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p014.png
45.730877,6.3692975,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p015.png
55.34609,-10.911267,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p016.png
46.105156,6.486427,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p017.png
52.41402,-10.112816,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p018.png
43.302975,-2.0744271,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p019.png
51.826946,-12.764526,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p020.png
29.621572,-23.893017,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p021.png
55.300533,9.535353,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p022.png
45.8355,5.7283435,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p023.png
51.88727,-13.271146,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p024.png
57.642418,-12.971607,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p025.png
35.601658,5.6096907,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p026.png
9.452373,-16.580105,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011643_p027.png
20.068914,5.677352,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p001.png
31.510021,-24.254385,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p002.png
62.36199,-8.998941,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p003.png
48.49732,-23.441072,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p004.png
61.0636,-18.234583,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p005.png
47.84459,-9.816592,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p006.png
28.861593,-21.730793,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p007.png
50.00253,-21.789469,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p008.png
51.093483,-0.15473676,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p009.png
40.87949,-13.631629,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p010.png
50.798725,-25.511354,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p011.png
44.701298,-16.982328,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p012.png
60.983112,-18.596851,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p013.png
50.756542,-19.801737,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p014.png
51.042522,-24.805256,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p015.png
36.022102,-17.244295,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p016.png
62.30091,-8.976689,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p017.png
33.079235,-16.44262,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p018.png
32.269775,-28.852026,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p019.png
8.645208,-24.414669,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p020.png
10.067634,-21.894993,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p021.png
14.629077,-31.905188,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011668_p022.png
15.175968,3.049281,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p001.png
34.942795,-15.642614,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p002.png
60.630768,-22.815264,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p003.png
23.386038,-21.094677,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p004.png
52.313107,-5.8850265,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p005.png
37.50368,-20.313543,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p006.png
40.96151,-30.348946,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p007.png
51.95434,-16.454277,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p008.png
60.567863,-23.363567,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p009.png
40.745724,-24.515913,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p010.png
60.269455,-22.720503,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p011.png
44.1397,-23.122448,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p012.png
60.68277,-23.005648,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p013.png
38.58775,-25.886374,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p014.png
40.890293,-30.174091,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p015.png
43.722313,-17.080006,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p016.png
38.42462,-26.31674,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p017.png
45.524193,-6.4039965,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p018.png
40.701973,-29.90945,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p019.png
38.824112,-15.443736,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p020.png
60.684235,-22.852303,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p021.png
38.946514,-25.61016,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p022.png
60.580414,-23.06203,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p023.png
55.061146,-9.248893,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p024.png
61.313396,-21.789553,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p025.png
10.180211,-20.846146,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p026.png
6.757791,-32.576588,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p027.png
13.635397,-35.38092,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011694_p028.png
19.714506,3.0396807,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011705_p001.png
